time_s,body,x_m,y_m,vx_m_s,vy_m_s,speed_m_s,radius_from_central_m,kinetic_J,potential_J,total_energy_J,angular_momentum_kg_m2_s
1382400.0,Jupiter,-18037582628.906384,776957519921.499,-13045.674078952141,-303.1531307920984,13049.195913731728,777908727614.3971,1.617625851726968e+35,-3.2383381042332183e+35,-1.6207122525062503e+35,1.9268076571233358e+43
1468800.0,Sun,18294012.821017396,-741633071.4746463,12.452551608153644,0.307460883549307,12.456346725611118,0.0,1.617625954572735e+35,-3.2383382070789543e+35,-1.6207122525062193e+35,1.9268076571233355e+43
1468800.0,Probe,143418048741.11514,63339537005.01516,-8171.13733638757,42483.680783633215,43262.34642614468,157066501885.36996,1.617625954572735e+35,-3.2383382070789543e+35,-1.6207122525062193e+35,1.9268076571233355e+43
1468800.0,Jupiter,-19164709485.65871,776930509133.3242,-13045.220548198256,-322.09647994571947,13049.196346653975,777908701831.149,1.617625954572735e+35,-3.2383382070789543e+35,-1.6207122525062193e+35,1.9268076571233355e+43
1555200.0,Sun,19369893.644594252,-741605725.7033843,12.452092470779458,0.3255429639545914,12.45634718214866,0.0,1.617626063734213e+35,-3.238338316240401e+35,-1.620712252506188e+35,1.9268076571233355e+43
1555200.0,Probe,142693856671.51535,67001828528.25946,-8590.964102227663,42290.26157181975,43154.03675229814,157940438336.25955,1.617626063734213e+35,-3.238338316240401e+35,-1.620712252506188e+35,1.9268076571233355e+43
1555200.0,Jupiter,-20291795970.166447,776901861668.7086,-13044.739536425026,-341.03915251376003,13049.196805808298,777908674485.6051,1.617626063734213e+35,-3.238338316240401e+35,-1.620712252506188e+35,1.9268076571233355e+43
1641600.0,Sun,20445733.665471777,-741576817.6696119,12.451607101396295,0.3436243608961998,12.456347663297775,0.0,1.6176261792231555e+35,-3.2383384317293118e+35,-1.6207122525061562e+35,1.9268076571233355e+43
1641600.0,Probe,141933788482.91165,70647090374.6627,-9001.565829615198,42089.562745385476,43041.36939599665,158857604960.4255,1.6176261792231555e+35,-3.2383384317293118e+35,-1.6207122525061562e+35,1.9268076571233355e+43
1641600.0,Jupiter,-21418839708.112473,776871577587.8284,-13044.23104463705,-359.98110870569485,13049.197291193737,777908645577.8228,1.6176261792231555e+35,-3.2383384317293118e+35,-1.6207122525061562e+35,1.9268076571233355e+43
1728000.0,Sun,21521530.617247343,-741546347.4340224,12.451095501008172,0.36170503636778856,12.456348169048574,0.0,1.6176263010513222e+35,-3.2383385535574454e+35,-1.6207122525061232e+35,1.9268076571233358e+43
1728000.0,Probe,141138649849.65875,74274715057.19102,-9402.749092949798,41882.08122294578,42924.58989985106,159817030945.20267,1.6176263010513222e+35,-3.2383385535574454e+35,-1.6207122525061232e+35,1.9268076571233358e+43
1728000.0,Jupiter,-22545838325.268986,776839656954.2971,-13043.695073896324,-378.922308732478,13049.197802809274,777908615107.8629,1.6176263010513222e+35,-3.2383385535574454e+35,-1.6207122525061232e+35,1.9268076571233358e+43
1814400.0,Sun,22597282.233607497,-741514315.0605928,12.450557670675686,0.3797849523646019,12.45634869939276,0.0,1.6176264292304113e+35,-3.238338681736504e+35,-1.6207122525060926e+35,1.9268076571233363e+43
1814400.0,Probe,140309261610.3072,77884137958.32426,-9794.356090228186,41668.31197757993,42803.94414400525,160817727206.0292,1.6176264292304113e+35,-3.238338681736504e+35,-1.6207122525060926e+35,1.9268076571233363e+43
