time_s,body,x_m,y_m,vx_m_s,vy_m_s,speed_m_s,radius_from_central_m,kinetic_J,potential_J,total_energy_J,angular_momentum_kg_m2_s
1217160.0,FallingPlanet,-2284840587380.1836,2720924.3533050725,-2138784.2186803957,-4.134810705422785,2138784.2186843925,2285389287009.7197,1.3881002266326106e+37,-4.434829311550708e+35,1.3437519335171035e+37,1.6471324022418127e+43
1217160.0,OuterGiant,-567625573250.5299,-18576442058.229164,499.83304516006905,-15256.649706829443,15264.835189085172,568478449576.7408,1.3881002266326106e+37,-4.434829311550708e+35,1.3437519335171035e+37,1.6471324022418127e+43
1217520.0,Sun,548701720.9608997,17737713.417322204,5.946390181457351,14.563518696151819,15.730722583635375,0.0,1.388100214767343e+37,-4.434828125024e+35,1.343751933517103e+37,1.6471324022418127e+43
1217520.0,FallingPlanet,-2285610549697.2593,2719435.821431821,-2138784.209520425,-4.134810812571508,2138784.209524422,2286159251467.5493,1.388100214767343e+37,-4.434828125024e+35,1.343751933517103e+37,1.6471324022418127e+43
1217520.0,OuterGiant,-567625393284.0363,-18581934451.253193,499.9808084670011,-15256.64487038285,15264.8351943221,568478451693.0969,1.388100214767343e+37,-4.434828125024e+35,1.343751933517103e+37,1.6471324022418127e+43
1217880.0,Sun,548703861.6359711,17742956.283221688,5.946249103873449,14.563514078069833,15.730664979823771,0.0,1.3881002029099622e+37,-4.434826939285995e+35,1.3437519335171023e+37,1.6471324022418125e+43
1217880.0,FallingPlanet,-2286380512011.038,2717947.289520021,-2138784.200366626,-4.134810919578613,2138784.200370623,2286929215922.031,1.3881002029099622e+37,-4.434826939285995e+35,1.3437519335171023e+37,1.6471324022418125e+43
1217880.0,OuterGiant,-567625213264.3478,-18587426842.535843,500.12857172607295,-15256.640032506559,15264.83519956041,568478453809.4009,1.3881002029099622e+37,-4.434826939285995e+35,1.3437519335171023e+37,1.6471324022418125e+43
1218240.0,Sun,548706002.2602545,17748199.147458415,5.946108026353763,14.563509458623102,15.730607375828601,0.0,1.3881001910604604e+37,-4.434825754335897e+35,1.3437519335171013e+37,1.6471324022418127e+43
1218240.0,FallingPlanet,-2287150474321.523,2716458.757569724,-2138784.191218992,-4.1348110264443445,2138784.191222989,2287699180373.1675,1.3881001910604604e+37,-4.434825754335897e+35,1.3437519335171013e+37,1.6471324022418127e+43
1218240.0,OuterGiant,-567625033191.4646,-18592919232.0766,500.27633493727063,-15256.63519320057,15264.835204800098,568478455925.6528,1.3881001910604604e+37,-4.434825754335897e+35,1.3437519335171013e+37,1.6471324022418127e+43
1218600.0,Sun,548708142.83375,17753442.010031898,5.945966948898287,14.563504837811626,15.730549771649859,0.0,1.3881001792188301e+37,-4.4348245701729085e+35,1.343751933517101e+37,1.6471324022418125e+43
1218600.0,FallingPlanet,-2287920436628.716,2714970.2255809815,-2138784.1820775173,-4.134811133168943,2138784.182081514,2288469144820.962,1.3881001792188301e+37,-4.4348245701729085e+35,1.343751933517101e+37,1.6471324022418125e+43
1218600.0,OuterGiant,-567624853065.3866,-18598411619.874947,500.42409810058035,-15256.630352464881,15264.835210041165,568478458041.8529,1.3881001792188301e+37,-4.4348245701729085e+35,1.343751933517101e+37,1.6471324022418125e+43
1218960.0,Sun,548710283.3564576,17758684.870941643,5.945825871507016,14.563500215635408,15.730492167287544,0.0,1.3881001673850628e+37,-4.434823386796237e+35,1.3437519335171004e+37,1.6471324022418125e+43
